Individual_n,Trial_n,Individual
40,2,0.25692830472286754
40,3,0.19145141034420543
40,4,0.1415205994158607
40,5,0.10391251235302501
40,6,0.07588944821651988
40,7,0.05519221215542369
40,8,0.04001210122402721
40,9,0.02948896079357677
40,10,0.022580901673398546
40,11,0.01726935296352916
40,12,0.013194302609525255
40,13,0.010073343804441026
40,14,0.007686177781186632
40,15,0.005862096837125352
40,16,0.004469493916593126
40,17,0.003406743100247911
40,18,0.0025962391405921492
40,19,0.0019782581835608992
40,20,0.0015071430712562117
40,21,0.001148144295774034
40,22,0.0008746185808997664
40,23,0.0006662407427650008
40,24,0.0005074539690833602
40,25,0.00038657574947886797
41,0,0.14807332995574862
41,1,0.06572996023338229
41,2,0.029419525891951626
41,3,0.013208761245421474
41,4,0.005938052565268581
41,5,0.002671032578162258
41,6,0.0012017631832876852
41,7,0.0005407923762121847
41,8,0.000243409902266567
41,9,0.00010956767242342735
41,10,4.9292475394313584e-05
41,11,2.2187263182704697e-05
41,12,9.938508681361924e-06
41,13,4.439980200832139e-06
41,14,1.996189765041123e-06
41,15,9.382073202779395e-07
41,16,3.4216087252403327e-07
41,17,1.1864345461631842e-07
41,18,1.0374229342247077e-07
41,19,1.0374229342247077e-07
41,20,5.90388098409278e-08
41,21,5.90388098409278e-08
41,22,1.4335326259384829e-08
41,23,1.4335326259384829e-08
41,24,1.4335326259384829e-08
41,25,1.4335326259384829e-08
42,0,0.3848744730311686
42,1,0.24703496199429575
42,2,0.1608231763202006
42,3,0.10540718835175578
42,4,0.06932544213116709
42,5,0.04568026464760844
42,6,0.030131931121950783
42,7,0.01988835137665812
42,8,0.01313219469368998
42,9,0.008673171218043008
42,10,0.0057291189986521385
42,11,0.003784755881434121
42,12,0.002500454600458779
42,13,0.0016519824820810936
42,14,0.0010914604026133201
42,15,0.0007211367446238182
42,16,0.00047645967782083964
42,17,0.00031481188118998027
42,18,0.00020800035775248027
42,19,0.00013742845833841777
42,20,9.08176261240623e-05
42,21,6.000202477518535e-05
42,22,3.9617236262001754e-05
42,23,2.6146586542763472e-05
42,24,1.726549447123027e-05
42,25,1.1424239283241988e-05
43,0,0.10704241049397745
43,1,0.09219715845692911
43,2,0.07930580628026285
43,3,0.06813702833760538
43,4,0.05848065865147867
43,5,0.05014721405614175
43,6,0.04296717894185342
43,7,0.036789693952687164
43,8,0.0314814831029252
43,9,0.026925125242360015
43,10,0.02301792156804361
43,11,0.019669988275654693
43,12,0.01680342209447183
43,13,0.014350452543385406
43,14,0.012252607465870757
43,15,0.010459222913868804
43,16,0.00892666828740396
43,17,0.007617511869557281
43,18,0.006499447942860503
43,19,0.005544939161427398
43,20,0.004730024458058257
43,21,0.004034617067463775
43,22,0.003441193224079986
43,23,0.0029348517667130425
43,24,0.002502956510670562
43,25,0.002134480596669097
44,0,0.22616941148116898
44,1,0.11927813702895951
44,2,0.06208497697189164
44,3,0.03205573970153641
44,4,0.016476098836210484
44,5,0.008447889626768346
44,6,0.0043261688359053085
44,7,0.0022138994343550156
44,8,0.0011325519688398789
44,9,0.0005794208653242539
44,10,0.000296239197996373
44,11,0.00015151912048172456
44,12,7.74901516706894e-05
44,13,3.958159759354096e-05
44,14,2.02696926863144e-05
44,15,1.0494530943150338e-05
44,16,5.189717558140572e-06
44,17,2.6863224775741656e-06
44,18,1.4346249372909625e-06
44,19,7.19369199986275e-07
44,20,3.0213668655854065e-07
44,21,3.0213668655854065e-07
44,22,1.2332275223236877e-07
44,23,1.2332275223236877e-07
44,24,1.2332275223236877e-07
44,25,6.371810745697815e-08
45,0,0.4425509892384918
45,1,0.33656278475927426
45,2,0.2519517265241058
45,3,0.18597749098943783
45,4,0.13566526993917538
45,5,0.09802827462362362
45,6,0.07031259164022519
45,7,0.05015292987035824
45,8,0.03562608584570004
45,9,0.02523085698293759
45,10,0.017830105869045987
45,11,0.012580486385098233
45,12,0.00886669978307797
45,13,0.006244333831539883
45,14,0.004394920913449063
45,15,0.00309214219259335
45,16,0.002174945918789639
45,17,0.001529487220516934
45,18,0.0010754786412627837
45,19,0.0007561765592010161
45,20,0.0005315266530425689
45,21,0.00037375315832210987
45,22,0.0002627693097503325
45,23,0.0001846872250945708
45,24,0.00012985095190121143
45,25,9.12271420867583e-05
46,0,0.07056691309519225
46,1,0.047348817792610465
46,2,0.03162171503611022
46,3,0.021050533261970816
46,4,0.013982674089149771
46,5,0.009274264779762564
46,6,0.006145140138344107
46,7,0.004069229570106803
46,8,0.0026934351594012362
46,9,0.0017821993500750644
46,10,0.0011790599495928866
46,11,0.000779947248176871
46,12,0.0005158390671771151
46,13,0.000341257062629996
46,14,0.0002256240517657382
46,15,0.0001492705018084628
46,16,9.860655374938077e-05
46,17,6.52875573199374e-05
46,18,4.3114629463492093e-05
46,19,2.851149149352139e-05
46,20,1.885553903990811e-05
46,21,1.2537446693716703e-05
46,22,8.245912269888578e-06
46,23,5.384889320669828e-06
46,24,3.596749977408109e-06
46,25,2.4642617266756872e-06
47,0,0.14830371659972696
47,1,0.1325271326748374
47,2,0.11839754615702658
47,3,0.10574829314627676
47,4,0.09442878250756293
47,5,0.0843030560461524
47,6,0.07524843250193625
47,7,0.06715429310479193
47,8,0.059920978888655
47,9,0.05345878486313849
47,10,0.047687021240377714
47,11,0.04253317151942282
47,12,0.037932095274114896
47,13,0.03382532034792929
47,14,0.030160409554624845
47,15,0.02689039443411856
47,16,0.023973134502554228
47,17,0.021370929822111417
47,18,0.019050044163847257
47,19,0.016980302676344206
47,20,0.01513470445551901
47,21,0.013489124521398832
47,22,0.012022000893736173
47,23,0.010714081272268583
47,24,0.009548154815817167
47,25,0.008508858427191068
48,0,0.1655343559048642
48,1,0.09671834972123994
48,2,0.057658591534899606
48,3,0.034757354523943795
48,4,0.021087029244707955
48,5,0.012842037942217721
48,6,0.00783858564119233
48,7,0.004791178967760934
48,8,0.0029310372136105434
48,9,0.001793899800585641
48,10,0.0010983732007016078
48,11,0.0006725576184262172
48,12,0.0004119661114682094
48,13,0.0002521660588253871
48,14,0.00015453365068329727
48,15,9.45713780392543e-05
48,16,5.803373079193985e-05
48,17,3.5503175066842196e-05
48,18,2.1734502123726962e-05
48,19,1.3389851855172274e-05
48,20,8.1446431149379e-06
48,21,5.045201586617587e-06
48,22,2.959039019478915e-06
48,23,1.8265507687464932e-06
48,24,1.1708996762171964e-06
48,25,7.53667162789462e-07
49,0,0.15303299459535946
49,1,0.11386570962984432
49,2,0.08465180429537167
49,3,0.06287858518679013
49,4,0.046669221249412196
49,5,0.03461585077364315
49,6,0.025661981430839198
49,7,0.019016301956962245
49,8,0.014087176647971766
49,9,0.01043317350466122
49,10,0.00772551330644955
49,11,0.00571975740511288
49,12,0.00423435005266537
49,13,0.0031344059379803113
49,14,0.0023200872810589246
49,15,0.0017172459038006238
49,16,0.0012709859283672742
49,17,0.0009407165916668347
49,18,0.0006962183387981824
49,19,0.0005152586372600965
49,20,0.00038132700044979373
49,21,0.0002822044761883191
49,22,0.00020883115846981326
49,23,0.0001545909317242078
49,24,0.00011441740114559451
49,25,8.46150787578992e-05
50,0,0.40762474138039406
50,1,0.34654164809483345
50,2,0.29633954662579354
50,3,0.2545252119352227
50,4,0.21934997040528115
50,5,0.18953590590256508
50,6,0.16411839920777138
50,7,0.1423498888661271
50,8,0.12363861996430214
50,9,0.1075082321812516
50,10,0.09356962639588173
50,11,0.08150165278214272
50,12,0.07103644806641396
50,13,0.061949123923957905
50,14,0.054049481933296284
50,15,0.04717587429779824
50,16,0.04119025666016396
50,17,0.03597449261444863
50,18,0.0314269562413102
50,19,0.02746020752686318
50,20,0.02399848896759804
50,21,0.02097647387284096
50,22,0.018337537830055317
50,23,0.01603250700730141
50,24,0.014018644874275288
50,25,0.012258877341926655
51,0,0.3547984033345012
51,1,0.21365365083205978
51,2,0.12311204965102951
51,3,0.06886061723220627
51,4,0.037814584326627654
51,5,0.020544496130826873
51,6,0.011094775748136443
51,7,0.005971875738981169
51,8,0.0032083659886149585
51,9,0.0017220645664958179
51,10,0.0009239583729533374
51,11,0.0004955201863078296
51,12,0.0002656846760539233
51,13,0.0001425414799479663
51,14,7.649953353683348e-05
51,15,4.1094374540251444e-05
51,16,2.1901678922575663e-05
51,17,1.1888098600310038e-05
51,18,6.4044712809741e-06
51,19,3.4242390422045688e-06
51,20,1.8745182780444125e-06
51,21,9.208439616381625e-07
51,22,4.440068034350375e-07
51,23,3.2479751388425626e-07
51,24,3.2479751388425626e-07
51,25,3.2479751388425626e-07
52,0,0.24094846140916004
52,1,0.14075266611153736
52,2,0.08343061101014271
52,3,0.04982074391419544
52,4,0.02987017523820057
52,5,0.017949484701701546
52,6,0.010800205584117317
52,7,0.006503604765483284
52,8,0.003918044682094002
52,9,0.0023611117559160233
52,10,0.0014230538564409256
52,11,0.0008578230100358963
52,12,0.0005170930581773758
52,13,0.00031175505692615513
52,14,0.0001879562097276688
52,15,0.00011327158982410435
52,16,6.829988534107212e-05
52,17,4.114996964588169e-05
52,18,2.481829697742466e-05
52,19,1.4983530589485206e-05
52,20,8.963461467170752e-06
52,21,5.4467874254227056e-06
52,22,3.301020213508643e-06
52,23,1.9897180284500493e-06
52,24,1.1552530015945806e-06
52,25,7.380204881668462e-07
53,0,0.3102079672391176
53,1,0.265809402393794
53,2,0.2279279684300184
53,3,0.19780211203048226
53,4,0.17802189342925545
53,5,0.16021965496489998
53,6,0.14419774763534066
53,7,0.12977795355269905
53,8,0.1168001150364637
53,9,0.10512010805556771
53,10,0.09460811369369027
53,11,0.08514730684707161
53,12,0.07663260452697274
53,13,0.06896929495284554
53,14,0.062072381901240314
53,15,0.055865154194331135
53,16,0.05027864925811287
53,17,0.04525075905272957
53,18,0.04072569363067147
53,19,0.03665308706710335
53,20,0.032987818645930256
53,21,0.02968899958083626
53,22,0.026720092224574055
53,23,0.024048135208582844
53,24,0.021643326210474934
53,25,0.01947896234939095
54,0,0.3817244289240227
54,1,0.21025330999702074
54,2,0.1362201688608513
54,3,0.08654756525367358
54,4,0.05424864271491625
54,5,0.03369922617286303
54,6,0.02081329801887133
54,7,0.012807559760509513
54,8,0.007863116057811759
54,9,0.004820894988475821
54,10,0.00295300463050463
54,11,0.0018078801950798251
54,12,0.0011064527353630282
54,13,0.0006770608744011142
54,14,0.0004142043909416415
54,15,0.0002533910593376376
54,16,0.00015504339545824308
54,17,9.484270423509855e-05
54,18,5.8007033763907145e-05
54,19,3.535726874925871e-05
54,20,2.1767409740469645e-05
54,21,1.3303550182364177e-05
54,22,8.177550731680583e-06
54,23,4.958899913809489e-06
54,24,3.051551280996989e-06
54,25,1.8594583854891766e-06
55,0,0.32729264840609096
55,1,0.2665417467070248
55,2,0.21519621953493617
55,3,0.17239823684221767
55,4,0.13717922315126918
55,5,0.10852601871019862
55,6,0.08544352397448085
55,7,0.06700309857851527
55,8,0.05237272128588222
55,9,0.040830639452996476
55,10,0.03176632270342372
55,11,0.02467360839373134
55,12,0.019139913172784073
55,13,0.014832166285577042
55,14,0.01148494824892543
55,15,0.008887616248193009
55,16,0.00687435016161464
55,17,0.005315092654290421
55,18,0.004108396620812638
55,19,0.003174928278985245
55,20,0.0024531160307552646
55,21,0.0018952165556576084
55,22,0.0014639769507076572
55,23,0.001130846591057999
55,24,0.0008734141302730869
55,25,0.0006745730353023838
56,0,0.18848526319367132
56,1,0.12646981915337285
56,2,0.08443549116951665
56,3,0.056153564060752004
56,4,0.037239132727210134
56,5,0.024646638239447682
56,6,0.016289947832648366
56,7,0.010756729448859303
56,8,0.007098643387381642
56,9,0.004682569111411183
56,10,0.003087966049735158
56,11,0.002035973871771901
56,12,0.0013422354112311297
56,13,0.0008848591695471697
56,14,0.0005832000623389177
56,15,0.00038441857201299
56,16,0.0002534373651190691
56,17,0.00016695102554997732
56,18,0.00011005839211186697
56,19,7.250746590337087e-05
56,20,4.789074761113454e-05
56,21,3.149947029790212e-05
56,22,2.077063423833181e-05
56,23,1.3677681510060324e-05
56,24,9.028519217579856e-06
56,25,5.899275366871848e-06
57,0,0.4570320054421301
57,1,0.24463001931999873
57,2,0.12739161695336054
57,3,0.06505904640053461
57,4,0.03284303392265986
57,5,0.01647536004875849
57,6,0.008237521303641304
57,7,0.0041117473969335405
57,8,0.0020505591759557573
57,9,0.0010222598442907183
57,10,0.0005095406899328081
57,11,0.0002539559731359331
57,12,0.00012652124260614794
57,13,6.298269127558154e-05
57,14,3.1392229544624506e-05
57,15,1.565660332392138e-05
57,16,7.788790213569818e-06
57,17,3.854883658394037e-06
57,18,1.947535025581537e-06
57,19,8.746514196245059e-07
57,20,4.574189061967715e-07
57,21,1.5939568231981838e-07
57,22,1.5939568231981838e-07
57,23,1.5939568231981838e-07
57,24,4.018639276903713e-08
57,25,1.9418252006353498e-08
58,0,0.45888651552281257
58,1,0.4129978643604266
58,2,0.37169807794175025
58,3,0.334528263831948
58,4,0.3010754400738227
58,5,0.2709678972013938
58,6,0.24387110414585944
58,7,0.2194839978464591
58,8,0.1975355857857215
58,9,0.17778204026303168
58,10,0.16000385227284308
58,11,0.14400346222004767
58,12,0.12960312905392524
58,13,0.11664281430325385
58,14,0.10497854294857856
58,15,0.09448070468983527
58,16,0.08503262343487616
58,17,0.07652936520657416
58,18,0.06887642684063788
58,19,0.06198878231129523
58,20,0.05578989925465461
58,21,0.050210904503678044
58,22,0.04518980922779914
58,23,0.04067082347950812
58,24,0.03660373034558173
58,25,0.03294334950528022
59,0,0.3443409280433466
59,1,0.19604528709791202
59,2,0.10711444183729191
59,3,0.05699313446424503
59,4,0.029857166255932044
59,5,0.015507467235546302
59,6,0.008017189945202063
59,7,0.004135020221691321
59,8,0.0021299199714471806
59,9,0.0010963754310419072
59,10,0.0005642251624872197
59,11,0.00029028221509952434
59,12,0.0001493768348505009
59,13,7.68975868036259e-05
59,14,3.946586988468059e-05
59,15,2.0392383556555593e-05
59,16,1.049801252384075e-05
59,17,5.372013073157156e-06
59,18,2.7494087030399683e-06
59,19,1.4381065179813746e-06
59,20,7.228507806766871e-07
59,21,3.652229120243433e-07
59,22,2.4601362247356207e-07
59,23,1.2680433292278082e-07
59,24,7.595043371999566e-09
59,25,7.595043371999566e-09
60,0,0.14855035674276695
60,1,0.11516543757620201
60,2,0.08871337306204186
60,3,0.06798412930670128
60,4,0.05188431870642052
60,5,0.039469267246154405
60,6,0.029949332591918565
60,7,0.02268144023123131
60,8,0.017151619312194444
60,9,0.012955213901427842
60,10,0.009777034637359239
60,11,0.007373715755370713
60,12,0.005558337089446641
60,13,0.004188264724639512
60,14,0.003155077812102891
60,15,0.0023762239188228618
60,16,0.0017893565863643657
60,17,0.0013472689360652934
60,18,0.001014257785705186
60,19,0.0007636202544246684
60,20,0.0005747927397762309
60,21,0.00043269526663169966
60,22,0.0003257049292598735
60,23,0.00024517905416832075
60,24,0.0001844419211421977
60,25,0.00013890397253379927
61,0,0.4966449930810388
61,1,0.40794776822561585
61,2,0.33752872492307984
61,3,0.2805611535453256
61,4,0.23390818084711396
61,5,0.1953924342536386
61,6,0.16342395986551606
61,7,0.13679540599817597
61,8,0.11456281389231049
61,9,0.09597230400080048
61,10,0.080411915435737
61,11,0.06738007511133515
61,12,0.05646175588602387
61,13,0.04731250251764618
61,14,0.03964484180445038
61,15,0.03321874584192597
61,16,0.027833168163245547
61,17,0.023319844856208194
61,18,0.019537632121985782
61,19,0.016368274345343936
61,20,0.013712649002021182
61,21,0.011487548007911075
61,22,0.009623233928626407
61,23,0.008061353816932071
61,24,0.0067528530501779205
61,25,0.005656604423468936
62,0,0.49776635167330563
62,1,0.33079931733340084
62,2,0.247614330026806
62,3,0.18350363371104061
62,4,0.13481790420740902
62,5,0.09834594127863705
62,6,0.07133758661478817
62,7,0.05152279731959164
62,8,0.03709060547083676
62,9,0.026636546823680995
62,10,0.019095069143474697
62,11,0.01367104646891415
62,12,0.00977862474650204
62,13,0.006989604208171962
62,14,0.004993742677868007
62,15,0.003566569063366054
62,16,0.0025465547773247943
62,17,0.0018180072042351947
62,18,0.0012976586553460345
62,19,0.0009262025091058002
62,20,0.0006610810491448627
62,21,0.0004718363019829974
62,22,0.0003366529676324115
62,23,0.00024021265238582945
62,24,0.00017136928767025328
62,25,0.0001222550603753314
63,0,0.07635938946953347
63,1,0.04023265664330056
63,2,0.021382032081990743
63,3,0.01141381089439919
63,4,0.006106911346822286
63,5,0.003271399185567403
63,6,0.0017535669063620807
63,7,0.0009402019237571002
63,8,0.0005043131565146686
63,9,0.00027048413506081115
63,10,0.00014507596245338927
63,11,7.784192314674865e-05
63,12,4.178111305763732e-05
63,13,2.2469208150410758e-05
63,14,1.1919186025166617e-05
63,15,6.4355587058306796e-06
63,16,3.514931111836539e-06
